tên file,transcript,duration
FPTOpenSpeechData_Set001_V0.1_012749.mp3,khi tôi trượt chân tôi thấy có vẻ như là đã bị bong gân mắt cá chân của tôi,3.69698
FPTOpenSpeechData_Set002_V0.1_007900.mp3,Bà chủ kín đáo ra hiệu chỉ cho cô thấy Antoine và Louis.,6.384
FPTOpenSpeechData_Set002_V0.1_000124.mp3,Trại cai nghiện mười tám mét vuông toilet cực khôn,4.104
FPTOpenSpeechData_Set001_V0.1_006357.mp3,khi phản lực của chúng tôi ngừng đuổi theo vệt sáng thì họ cũng biến mất,5.16098
FPTOpenSpeechData_Set001_V0.1_002653.mp3,tại đà nẵng nói riêng và miền trung nói chung ngành này hiện có rất nhiều cơ hội tốt để phát triển,6.69698
FPTOpenSpeechData_Set001_V0.1_009292.mp3,hầu hết là câu a ta là đất,4.53698
FPTOpenSpeechData_Set001_V0.1_008961.mp3,thì có vẻ như thanh ram bộ nhớ của máy tính có vấn đề,5.08898
FPTOpenSpeechData_Set002_V0.1_005468.mp3,tôi có thể tham gia một khoá giới thiệu được không,3.864
FPTOpenSpeechData_Set002_V0.1_007573.mp3,"Tất nhiên là chẳng ở không đâu , cũng phải dọn dẹp nhà cửa chứ .",4.704
FPTOpenSpeechData_Set002_V0.1_007025.mp3,"Mặt khác , phân kỳ giá lên vẫn tiếp tục xuất hiện .",6.312
FPTOpenSpeechData_Set002_V0.1_005420.mp3,"Đó là nguồn thu nhập duy nhất , đủ để sống , không cần nhờ vả đến các con .",5.184
FPTOpenSpeechData_Set001_V0.1_009713.mp3,một bên thi đấu khá ung dung trong khi bên kia thì vô cùng mạnh mẽ và quyết đoán,5.91597
FPTOpenSpeechData_Set002_V0.1_006936.mp3,"Em đã rất có ấn tượng với nó , rồi chúng ta đã quen và yêu nhau .",5.808
FPTOpenSpeechData_Set002_V0.1_007472.mp3,"Học tiểu học , chẳng những học giỏi , Hà Anh còn làm thơ gửi báo Nhi Đồng .",6.12
FPTOpenSpeechData_Set002_V0.1_009880.mp3,"Máu phọt thành tia , chảy ướt gối .",3.936
FPTOpenSpeechData_Set001_V0.1_011408.mp3,Thạch đem số tiền ít ỏi dành dụm được xây chuồng trại mua hơn chục con heo thả nuôi,6.33698
FPTOpenSpeechData_Set001_V0.1_012131.mp3,khi cháu bỏ trốn tôi đã trình báo với công an phường và phường có ký sổ trình báo,5.88098
FPTOpenSpeechData_Set002_V0.1_003402.mp3,"Đối với tôi , thật tuyệt vời khi được đối đầu với MU .",4.512
FPTOpenSpeechData_Set001_V0.1_004846.mp3,đội bóng chơi hay vượt quá mong đợi,3.69698
FPTOpenSpeechData_Set002_V0.1_009772.mp3,"Cắt quả cà chua thành những lát tròn , mỏng .",4.296
FPTOpenSpeechData_Set002_V0.1_005792.mp3,"Trung hòa sắc xanh nước biển , ví dụ như những vùng da thâm nám .",3.624
FPTOpenSpeechData_Set001_V0.1_006134.mp3,chiếc váy có phần gấu thu thật hẹp lại cũng sẽ làm thô dáng,5.18498
FPTOpenSpeechData_Set002_V0.1_010866.mp3,"Sau khi nghe thấy vậy , tôi choáng váng bởi mức lãi suất quá cao .",4.344
FPTOpenSpeechData_Set002_V0.1_007384.mp3,"Không có cuộc sống nào là hoàn hảo cả , ta tự xây đắp cho nó mà thôi .",6.144
FPTOpenSpeechData_Set002_V0.1_001673.mp3,"Chớ đừng bày trò mà nhảy không đẹp , kỳ lắm .",4.056
FPTOpenSpeechData_Set002_V0.1_010989.mp3,"Lúc đó , chị chỉ muốn bỏ nghề , đến một nơi thật xa để sinh sống .",5.616
FPTOpenSpeechData_Set002_V0.1_006306.mp3,tôi muốn đặt một chỗ trên chuyến từ los angeles đến tokyo,4.584
FPTOpenSpeechData_Set001_V0.1_012148.mp3,loanh quanh chuyện nhập khẩu đường,3.74498
FPTOpenSpeechData_Set001_V0.1_005480.mp3,chính vì vậy lầu năm góc sẽ oanh tạc càng ác liệt và càng nhanh càng tốt,4.29698
FPTOpenSpeechData_Set002_V0.1_010347.mp3,tôi có thể xem báo cáo doanh số năm ngoái được không,3.96
FPTOpenSpeechData_Set001_V0.1_006572.mp3,thu nhập bình quân đầu người cũng tăng gần mười lần dẫu chưa đủ nhưng vẫn tốt,4.25094
FPTOpenSpeechData_Set002_V0.1_000044.mp3,những chùm phượng vĩ đỏ rực khiến lòng ai cũng bâng khuâng đến ngỡ ngàng,5.136
FPTOpenSpeechData_Set001_V0.1_004643.mp3,sở tư pháp đã làm đúng trình tự thủ tục của nhà nước,3.64898
FPTOpenSpeechData_Set001_V0.1_013921.mp3,xe tải chở chất nổ gây tai nạn thảm khốc,3.76898
FPTOpenSpeechData_Set002_V0.1_001918.mp3,"Thời gian đó ba cô đi công tác suốt , chỉ có mẹ ở nhà .",4.416
FPTOpenSpeechData_Set002_V0.1_008685.mp3,"Vẫn theo logic, em có một căn nhà bên đồng cỏ?",3.744
FPTOpenSpeechData_Set002_V0.1_010949.mp3,"Nếu tình trạng không thuyên giảm , bạn nên trao đổi trực tiếp với bác sĩ .",4.656
FPTOpenSpeechData_Set001_V0.1_003857.mp3,nếu bạn không chú ý đến một chấn thương ở khớp nó có thể bị hỏng cả,6.71321
FPTOpenSpeechData_Set002_V0.1_006736.mp3,"Nghiền thành bột , trộn với nước hành đắp lên huyệt thái dương .",5.664
FPTOpenSpeechData_Set002_V0.1_010902.mp3,"Các thiết kế ở Đông Đô như đường đi , phòng bệnh , đường dẫn khí .",4.464
FPTOpenSpeechData_Set001_V0.1_006226.mp3,sụt giảm hơn bảy trăm nghìn đồng một lượng là lý do người đầu tư lỗ nặng dễ lãi nhưng cũng dễ lỗ,5.83494
FPTOpenSpeechData_Set001_V0.1_009838.mp3,một bầu không khi nặng nề và u ám bao phủ lên khu kỹ thuật của đội khách,4.77698
FPTOpenSpeechData_Set002_V0.1_003626.mp3,tôi có thể mua viên thuốc dạ dày nào ở đây không,3.744
FPTOpenSpeechData_Set001_V0.1_006727.mp3,một chỗ bí mật ạ ý bạn là sao,3.69698
FPTOpenSpeechData_Set002_V0.1_001000.mp3,"Thế nào là một đứa trẻ thành công , là một khái niệm không dễ trả lời .",5.856
FPTOpenSpeechData_Set002_V0.1_007634.mp3,Cầu thủ của San Lorenzo đã được đưa vào cứu chữa tại một bệnh viện địa phương,6.024
FPTOpenSpeechData_Set002_V0.1_010463.mp3,tôi để quên ví của tôi ở nhà hàng của ông khoảng một tiếng trước đây,5.016
FPTOpenSpeechData_Set001_V0.1_008846.mp3,đói quá rắn ăn cả tim mình,3.93698
FPTOpenSpeechData_Set002_V0.1_006866.mp3,"Chị tự học , tự đọc để nâng cao kiến thức , trình độ .",4.656
FPTOpenSpeechData_Set002_V0.1_001180.mp3,"Đặc biệt , anh em Thành chỉ tiếp xúc , bán thuốc lắc cho các con nghiện pê đê .",6.576
FPTOpenSpeechData_Set002_V0.1_003843.mp3,"Lá đơn đã được gửi lên ban giám hiệu , nhưng chưa được giải quyết .",4.416
FPTOpenSpeechData_Set001_V0.1_012589.mp3,bạn có thể đặt va li của mình trên quầy và mở nó ra không,4.75298
FPTOpenSpeechData_Set002_V0.1_006420.mp3,"Bảo thủ trong cách thức tiếp cận chiến thuật , phương pháp huấn luyện mới .",6.624
FPTOpenSpeechData_Set002_V0.1_004762.mp3,"Tuy nhiên , ở Trung Quốc , niềm tin là một thứ hàng hiếm .",5.088
FPTOpenSpeechData_Set002_V0.1_010700.mp3,"Đấy là một lớp bán công , các anh chị có lực học rất yếu .",6.336
FPTOpenSpeechData_Set001_V0.1_000497.mp3,thiếu nữ anh chết trong bồn tắm ở Tokyo,3.88898
FPTOpenSpeechData_Set002_V0.1_006800.mp3,"Trên đường đi , gặp bạn nào đạp xe , mình vẫy quá giang .",6.336
FPTOpenSpeechData_Set002_V0.1_002447.mp3,"Biết Nhà nước đầu tư nâng cấp kênh , chúng tôi rất mừng .",4.248
FPTOpenSpeechData_Set002_V0.1_010119.mp3,"Lúc đó , tôi còn chưa đi hát , em gái ở tuổi mới lớn , thích chứng tỏ .",5.544
FPTOpenSpeechData_Set002_V0.1_004307.mp3,"Không nên tỏ thái độ sai bảo , yêu cầu chồng làm những công việc nhỏ nhặt .",6.192
FPTOpenSpeechData_Set002_V0.1_007378.mp3,"Tôi rất thích đùa nghịch , trêu trọc mọi người .",5.208
FPTOpenSpeechData_Set002_V0.1_006329.mp3,"Ai ngờ lão chỉ là thằng họ hứa , no xôi chán chè thì định bùng .",4.224
FPTOpenSpeechData_Set002_V0.1_004083.mp3,hi tôi không thể ngủ được với tất cả tiếng ồn từ phòng bên cạnh,6.624
FPTOpenSpeechData_Set002_V0.1_004014.mp3,tất cả các hành khách bây giờ đã lên máy bay rồi chứ,4.944
FPTOpenSpeechData_Set002_V0.1_003218.mp3,"Thay vào đó là tiếng máy nghiền thịt , dăm bông xoành xoạch , vù vù .",5.904
FPTOpenSpeechData_Set002_V0.1_002016.mp3,"Riêng những người bệnh không có người chăm sóc , điều dưỡng của bệnh viện sẽ làm thay .",5.544
FPTOpenSpeechData_Set002_V0.1_011107.mp3,"Tuy nhiên , giá bán nhìn chung không đổi trong quý này .",3.696
FPTOpenSpeechData_Set001_V0.1_012508.mp3,chưa giảm giá xăng bán lẻ ảnh,4.05698
FPTOpenSpeechData_Set001_V0.1_004018.mp3,chương trình máy tính giúp một kỹ sư phần mềm trở thành nhà sản xuất rau sạch chất lượng cao dù không sở hữu những mảnh đất màu mỡ,6.55494
FPTOpenSpeechData_Set002_V0.1_005785.mp3,"Các cô gái bán dâm xài hàng hiệu , nhiều cô còn gửi tiền về cho gia đình .",5.256
FPTOpenSpeechData_Set001_V0.1_006395.mp3,tôi phải đón xe buýt nào đến khách sạn Skyway,4.24898
FPTOpenSpeechData_Set001_V0.1_001829.mp3,chùm ảnh về cảnh người dân phải ăn cỏ ở Afghanistan,3.72928
FPTOpenSpeechData_Set002_V0.1_005643.mp3,tôi tin rằng chiếc xe của tôi có giá khoảng năm nghìn đôla,4.176
FPTOpenSpeechData_Set002_V0.1_006703.mp3,"Về sau , không hiểu sao cứ đến nhà tôi mới rơi , nên bắt đầu sinh nghi .",6.504
FPTOpenSpeechData_Set001_V0.1_003167.mp3,nhà cầm quân người bồ đào nha ôm rất chặt đồng nghiệp tỏ vẻ khâm phục,5.47298
FPTOpenSpeechData_Set001_V0.1_012307.mp3,không hiểu chắc phải đợi đến khi thành viên đội An Giang bị ném phòi óc ra thì lúc đó các ông ấy mới coi là nghiêm trọng sao,6.36098
FPTOpenSpeechData_Set001_V0.1_003308.mp3,tôi sẽ biết nó nếu tôi tìm thấy nó trong cuốn sách,4.82498
FPTOpenSpeechData_Set002_V0.1_005198.mp3,"Giây phút đó , anh muốn nói ra một điều gì đó , nhưng anh đã không thể .",5.064
FPTOpenSpeechData_Set001_V0.1_002582.mp3,hẻm núi lớn nhất sao hỏa,3.64898
FPTOpenSpeechData_Set001_V0.1_010250.mp3,anh kê thêm một giường trong phòng tôi được không đêm nay bạn tôi sẽ đến,3.76898
FPTOpenSpeechData_Set002_V0.1_011695.mp3,"Tôi cho cột có chắc thì kèo mới chắc , là bạn thân thì không thể va chạm .",5.664
FPTOpenSpeechData_Set001_V0.1_003218.mp3,tôi phải khuyên quí vị phản đối điều đó,3.67298
FPTOpenSpeechData_Set002_V0.1_011088.mp3,"Đau đớn , lo lắng hiện rõ trên gương mặt của Mạnh .",4.056
FPTOpenSpeechData_Set002_V0.1_011658.mp3,"Tuy nhiên , đó chưa phải là trở ngại cuối cùng .",4.104
FPTOpenSpeechData_Set002_V0.1_008999.mp3,"Nghĩa kháng cáo cũng là việc bình thường , là quyền của bị cáo .",4.44
FPTOpenSpeechData_Set002_V0.1_007954.mp3,"Tuy nhiên , đến nay , họ vẫn chưa được bồi thường .",3.792
FPTOpenSpeechData_Set001_V0.1_005540.mp3,xin chào tôi có thể nói chuyện với chị okada không,4.24898
FPTOpenSpeechData_Set002_V0.1_004828.mp3,"Chỉ quay đi quay lại chừng đó chuyện , nhưng anh chị cứ lục đục không dứt .",5.04
FPTOpenSpeechData_Set002_V0.1_009611.mp3,"Và họ quên mất rằng , tỉ lệ mỹ nam mang họ Sở rất cao .",5.856
FPTOpenSpeechData_Set001_V0.1_010033.mp3,và tôi đã theo đuổi anh ấy hơn ba năm trời,3.67298
FPTOpenSpeechData_Set002_V0.1_010076.mp3,"Tôi cho rằng , có hai vấn đề chính cần lưu ý .",3.672
FPTOpenSpeechData_Set001_V0.1_012994.mp3,ngày tết gọi điện thoại cố định cũng khó,3.88898
FPTOpenSpeechData_Set001_V0.1_001166.mp3,tại các khu chung cư giá giữ xe tháng cũng tăng,4.34498
FPTOpenSpeechData_Set001_V0.1_006548.mp3,cho tôi một cuộn phim phơi sáng ba mươi sáu,4.08098
FPTOpenSpeechData_Set001_V0.1_001210.mp3,nghe nói kết quả thi tiếng anh của bạn rất xấu chanda à,4.39298
FPTOpenSpeechData_Set001_V0.1_013807.mp3,bèo ra đều cánh nhỏ y chang những nhát dao chuyên cần của các cô thôn nữ,4.6265
FPTOpenSpeechData_Set002_V0.1_009509.mp3,"Đà Nẵng mãi sẽ lung linh , mãi mãi ấn tượng với bạn bè gần xa .",4.776
FPTOpenSpeechData_Set002_V0.1_000593.mp3,tôi thích phòng hội nghị này đồ gỗ rất đẹp thể hiện khiếu thẩm mỹ tốt,5.136
FPTOpenSpeechData_Set002_V0.1_002865.mp3,Sản phẩm còn có một phím chuyên dụng cho việc quay video.,5.136
FPTOpenSpeechData_Set002_V0.1_003256.mp3,"Nhìn cô cũng không ai nghĩ rằng , đây đã là bà mẹ hai con .",5.544
FPTOpenSpeechData_Set002_V0.1_002256.mp3,"Sau ba tuần làm việc , cơ quan tổ chức họp toàn thể nhân viên .",4.536
FPTOpenSpeechData_Set001_V0.1_011473.mp3,thủ môn hồng sơn người chơi xuất sắc ở trận bán kết và chung kết lượt đi,4.39298
FPTOpenSpeechData_Set002_V0.1_004888.mp3,"Tuy nhiên , nghi phạm đã trốn khỏi địa phương .",5.256
FPTOpenSpeechData_Set001_V0.1_007258.mp3,nỗi sợ học sẽ được hình thành sau khi gặp sự cố chẳng hạn một người bị ong đốt và từ đó sợ côn trùng,5.66498
FPTOpenSpeechData_Set002_V0.1_007619.mp3,làm ơn rửa cho tôi hai tấm từ phim âm bản này,4.656
FPTOpenSpeechData_Set002_V0.1_000200.mp3,Nam thanh niên Việt kiều dùng hai ba thẻ visa giả,4.104
FPTOpenSpeechData_Set002_V0.1_008694.mp3,"One thì khi thắng, Chị thắng được 10 chai Ken.",5.16
FPTOpenSpeechData_Set002_V0.1_008329.mp3,"Sau khi sinh, Young Ae sẽ có thông báo chính thức gửi đến người hâm mộ .",5.256
FPTOpenSpeechData_Set001_V0.1_007171.mp3,tôi sẽ quay số nào để gọi điện thoại cho một số bên ngoài,5.52098
FPTOpenSpeechData_Set001_V0.1_001243.mp3,tôi hiểu trong trường hợp đó bạn có thể giới thiệu một nhà hàng khác không,6.52898
FPTOpenSpeechData_Set001_V0.1_010104.mp3,khánh hòa vô địch đông á thăng hạng,4.68098
FPTOpenSpeechData_Set002_V0.1_008330.mp3,Ông cũng từng được bầu vào đội hình tiêu biểu của World Cup 1974.,4.536
FPTOpenSpeechData_Set001_V0.1_001042.mp3,lúc nào cũng nơm nớp lo sợ vụ đổi tên bị phanh phui,3.98498
FPTOpenSpeechData_Set002_V0.1_005346.mp3,"Mặc cho nạn nhân van xin , chúng lao vào đấm , đá .",4.224
FPTOpenSpeechData_Set001_V0.1_010952.mp3,vì sự táng tận lương tâm của tên lái xe đốn mạt kia,3.98498
FPTOpenSpeechData_Set001_V0.1_009793.mp3,chuyện đó có sức tàn phá không thể tin nổi,3.96098
FPTOpenSpeechData_Set002_V0.1_005256.mp3,"Một sản phẩm chào khách đến nhà thú vị , đẹp mắt mà lại vừa với túi tiền .",5.064
FPTOpenSpeechData_Set002_V0.1_001132.mp3,làm ơn tôi có thể có một cuộn phim màu hai mươi tư kiểu không,5.664
FPTOpenSpeechData_Set002_V0.1_003722.mp3,"Khi người đàn ông này cất tiếng nói , chim rừng cũng im lặng lắng nghe .",5.544
FPTOpenSpeechData_Set001_V0.1_012748.mp3,kế hoạch bạn cần giữ cho làn da ở tình trạng tốt,4.12898
FPTOpenSpeechData_Set002_V0.1_005989.mp3,"Theo đó , chuyện hổ xuất hiện là có thật .",3.816
FPTOpenSpeechData_Set001_V0.1_013033.mp3,khuôn mặt ấn tượng ngoài sân quần vợt,3.96098
FPTOpenSpeechData_Set002_V0.1_002643.mp3,"Thậm chí họ còn rất nghiêm túc , khắc khe trong việc học của mình .",3.6
FPTOpenSpeechData_Set001_V0.1_010265.mp3,nó sẽ giảm thiểu sự căng thẳng cho cả hai,4.48898
FPTOpenSpeechData_Set002_V0.1_010284.mp3,Cuộc sống của Bella và Connor Cruise luôn là ẩn số lớn.,5.52
FPTOpenSpeechData_Set002_V0.1_001449.mp3,"Trong khi đó , công ty vẫn làm ăn có lãi , vẫn chia cổ tức cho cổ đông .",6.096
FPTOpenSpeechData_Set001_V0.1_008500.mp3,con đường từ thị trấn -N khâm đức vào phước chánh mịt mùng với những dốc cao hun hút,6.14498
FPTOpenSpeechData_Set002_V0.1_008445.mp3,"Em tưởng như nghe thấy tiếng một hồn ma, hồn bác em, ông Reed ấy.",5.928
FPTOpenSpeechData_Set002_V0.1_001955.mp3,"Nhà nghèo , cha bỏ nhà theo người đàn bà khác .",4.104
FPTOpenSpeechData_Set001_V0.1_012523.mp3,mỗi khi xe xóc mạnh là hông cậu đau ê ẩm,3.76898
FPTOpenSpeechData_Set001_V0.1_001141.mp3,sắm đồ siêu sang ở hội chợ triệu phú,3.88898
FPTOpenSpeechData_Set002_V0.1_011669.mp3,tôi chỉ muốn bánh mì nướng và café cho điểm tâm,4.104
FPTOpenSpeechData_Set002_V0.1_000103.mp3,Chữa sẹo lồi rôm rẩy ù mu che giấu mụn cóc -N sổ mũi viêm xoang,6.648
FPTOpenSpeechData_Set002_V0.1_007862.mp3,"Trước tôi , chàng quen không ít cô gái trẻ .",4.8
FPTOpenSpeechData_Set001_V0.1_001273.mp3,xin lỗi không dừng ở đây được không có chỗ đậu xe,4.68098
FPTOpenSpeechData_Set002_V0.1_002956.mp3,Hai người đã gặp nhau hồi năm 1996 khi cùng tham gia bộ phim The Seagull .,5.232
FPTOpenSpeechData_Set001_V0.1_002988.mp3,ông gọi đây là sự vi phạm lệnh ngừng bắn,4.39298
FPTOpenSpeechData_Set002_V0.1_002026.mp3,"Họ sẵn sàng rút lui không kèn không trống , dù đã gọi đến đường dây nóng của báo .",5.664
FPTOpenSpeechData_Set002_V0.1_004628.mp3,"Những người cùng khoa nói , anh bỏ đi đâu đó suốt gần một tháng .",6.144
FPTOpenSpeechData_Set002_V0.1_010925.mp3,"Ngõ nhỏ lầy lội thành đường phố , điện cao áp sáng bừng .",6.264
FPTOpenSpeechData_Set002_V0.1_008531.mp3,Em mờ anh tham khảo thêm mẫu Trax này ạ .,4.128
FPTOpenSpeechData_Set002_V0.1_000955.mp3,"Từ khi được tòa án miễn truy tố , lại bắt đầu vênh váo .",5.904
FPTOpenSpeechData_Set002_V0.1_007489.mp3,"Phía Đông Bắc Bộ nhiều mây , có mưa và mưa nhỏ .",4.752
FPTOpenSpeechData_Set001_V0.1_013515.mp3,các cơ quan chức an ninh nga ám chỉ rằng thủ lĩnh phiến quân chết,5.30498
FPTOpenSpeechData_Set002_V0.1_006709.mp3,"Khi được cứu sống , họ mới thấy giá trị của việc được sống .",5.184
FPTOpenSpeechData_Set002_V0.1_009102.mp3,"Nhịp tim và hơi thở lúc đầu nhanh , sau chậm dần .",4.464
FPTOpenSpeechData_Set001_V0.1_007428.mp3,mà hai nước xung đột ở nam á lại nằm kề nhau,4.92098
FPTOpenSpeechData_Set002_V0.1_006170.mp3,"Các phân khúc tòa nhà văn phòng , khu phức hợp , căn hộ cao cấp , khách sạn .",4.296
FPTOpenSpeechData_Set002_V0.1_011106.mp3,"Nên chịu khó chạy tới các bãi khuất , ít người qua lại để cắm chuột .",4.944
FPTOpenSpeechData_Set001_V0.1_000258.mp3,tiếng nổ ì ầm vang lên từ những âm thanh chứa thuốc nổ mà các thợ mỏ ném vào không khí,5.88098
FPTOpenSpeechData_Set002_V0.1_007584.mp3,"Nhưng mãi mãi , họ chỉ là cái bóng của chính mình .",4.176
FPTOpenSpeechData_Set002_V0.1_004144.mp3,"Nhưng theo tôi , mức độ cũng vừa phải thôi .",5.904
FPTOpenSpeechData_Set002_V0.1_010262.mp3,"Tôi cũng không sợ việc bị nói sai , hiểu lầm nhưng cái gì cũng có giới hạn .",5.688
FPTOpenSpeechData_Set002_V0.1_010963.mp3,"Do phóng với tốc độ nhanh , xe tải cán lên người nạn nhân .",3.864
FPTOpenSpeechData_Set002_V0.1_004016.mp3,"Một ca khúc viết ra có ca khúc hay , có ca khúc dở .",6.408
FPTOpenSpeechData_Set002_V0.1_007828.mp3,Căn cứ vào cách mà em cảm nhận về anh khi anh đến London để hỏi cưới em.,6.36
FPTOpenSpeechData_Set002_V0.1_007088.mp3,"Nhiều loại rau như cải chíp , rau mùi , cải thảo trở lên hiếm có khó tìm .",6.36
FPTOpenSpeechData_Set002_V0.1_008697.mp3,Lúc này khó khăn đang chồng chất lên đôi vai của các cầu thủ Chelsea.,3.912
FPTOpenSpeechData_Set002_V0.1_007901.mp3,Chúng ta kéo thanh ngang để trùng với level hiện tại của người chơi.,4.44
FPTOpenSpeechData_Set002_V0.1_002111.mp3,"Theo nhận định của nhiều người, trước khi chết Back khăm đã vùng vẫy rất đau đớn.",4.2
FPTOpenSpeechData_Set001_V0.1_006029.mp3,khủng hoảng tín dụng mỹ và nỗi lo nợ xấu ở việt nam,4.70498
FPTOpenSpeechData_Set002_V0.1_005069.mp3,"Hiện tại , dư địa tín dụng vẫn còn khá lớn .",3.816
FPTOpenSpeechData_Set002_V0.1_002429.mp3,"Hai chú cháu gặp nhau bất ngờ , ríu rít hỏi thăm về chuyện gia đình , công việc .",5.016
FPTOpenSpeechData_Set002_V0.1_006980.mp3,"Anh nắm tay chị , dường như không nói gì .",4.704
FPTOpenSpeechData_Set001_V0.1_000184.mp3,tự đăng cáo phó cho mình,4.03298
FPTOpenSpeechData_Set001_V0.1_000817.mp3,lúc viễn tìm được người giúp đỡ quay lại chỗ bị ngã thì nhóm cướp đã lấy xe của anh và tẩu thoát,6.30294
FPTOpenSpeechData_Set002_V0.1_003420.mp3,tôi đang tìm một cái chảo rán không dính,3.84
FPTOpenSpeechData_Set001_V0.1_005260.mp3,nếu một người đi hai vai rũ xuống bước đi nặng nề thì khẳng định trong lòng,3.60901
FPTOpenSpeechData_Set002_V0.1_006905.mp3,có đồ dùng vệ sinh cá nhân trong túi xách của tôi,5.664
FPTOpenSpeechData_Set002_V0.1_008038.mp3,Huyền thoại sắc đẹp Audrey Hepburn quyến rũ trong sắc đỏ.,4.632
FPTOpenSpeechData_Set002_V0.1_006458.mp3,"Các khu vực thuộc Trung bộ ngày nắng , chiều tối có mưa rào và dông .",5.664
FPTOpenSpeechData_Set001_V0.1_006142.mp3,đi nghỉ du lịch dã ngoại tránh xa những lo lắng đang chờ bạn,5.37698
FPTOpenSpeechData_Set001_V0.1_010583.mp3,có lẽ anh lo sợ về sự tương thích của hệ thống mới của chúng tôi,3.64898
FPTOpenSpeechData_Set002_V0.1_005571.mp3,tôi cố gắng ăn đồ ăn cân bằng dinh dưỡng,3.696
FPTOpenSpeechData_Set002_V0.1_011795.mp3,"Chị nghe điện , nhưng bảo đừng gọi , có gì thì nhắn tin .",3.864
FPTOpenSpeechData_Set001_V0.1_005728.mp3,điều ấy chỉ có thể là do bụi vũ trụ,3.67298
FPTOpenSpeechData_Set002_V0.1_007605.mp3,"Thú vị hơn , những cái râu đó còn ngọ nguậy .",4.944
FPTOpenSpeechData_Set001_V0.1_011778.mp3,và mối quan hệ về trai gái giữa thủ thừa với tầm vu,4.24898
FPTOpenSpeechData_Set002_V0.1_000850.mp3,"Bước chân ra khỏi nhà là gặp khách sạn , nhà nghỉ .",4.344
FPTOpenSpeechData_Set001_V0.1_005918.mp3,họ chỉ thích những môn gì mạnh bạo bạo lực và kiếm ra tiền thôi,4.75298
FPTOpenSpeechData_Set002_V0.1_009167.mp3,"Cả rừng người im phắc lắng nghe , nuốt từng lời .",3.96
FPTOpenSpeechData_Set001_V0.1_006841.mp3,còn với mỹ nếu chứng minh đó là cố ý sẽ khép vào tội gian lận,3.96098
FPTOpenSpeechData_Set002_V0.1_011652.mp3,anh có thể vận chuyển chiếc máy này từ nhật được không,4.416
FPTOpenSpeechData_Set002_V0.1_001758.mp3,"Nói dứt lời , Tần ôm chầm lấy em gái , khóc nức nở .",4.176
FPTOpenSpeechData_Set002_V0.1_002636.mp3,Con số này lớn hơn hai lần lượng uranium cần thiết để chế tạo đầu đạn hạt nhân.,6.048
FPTOpenSpeechData_Set002_V0.1_001704.mp3,sàn nhảy này rất được ưa chuộng phải không,3.696
FPTOpenSpeechData_Set002_V0.1_002343.mp3,"Nghe nói huynh có bán sừng tê , nếu được thì vui lòng cho biết giá ?",4.584
FPTOpenSpeechData_Set002_V0.1_009811.mp3,tới nhà hàng fishermen's wharf thì bao xa,4.464
FPTOpenSpeechData_Set002_V0.1_006421.mp3,"Về Hà Nội , ông phải nhập viện điều trị vết thương .",5.544
FPTOpenSpeechData_Set001_V0.1_003068.mp3,với những khó khăn của bộ ba ông lớn mỹ những nhãn hiệu của họ đang nằm trong tầm ngắm của nhà sản xuất trung quốc,5.83494
FPTOpenSpeechData_Set001_V0.1_010700.mp3,bánh kẹo mứt xài toàn hóa chất màu công nghiệp lòe loẹt,5.06498
FPTOpenSpeechData_Set002_V0.1_006981.mp3,"Mười lăm ngày sau , Gái nhảy công chiếu và bùng nổ .",4.608
FPTOpenSpeechData_Set002_V0.1_006700.mp3,ồ bạn ư chuyến đi du lịch nào bạn thích nhất,4.824
FPTOpenSpeechData_Set001_V0.1_010522.mp3,chúng sẽ nằm lấp lên lưng mẹ để trốn kẻ thù và cứ thế rong ruổi trên lưng mẹ trong năm đầu đời,6.45698
FPTOpenSpeechData_Set002_V0.1_003534.mp3,"Đến nửa năm rồi , nay giá xuống mất một nửa .",3.984
FPTOpenSpeechData_Set002_V0.1_009391.mp3,"Bà nội ông , cha mẹ ông vốn sống bằng nghề đan nón .",4.224
FPTOpenSpeechData_Set001_V0.1_000669.mp3,phế quản bị chít hẹp khiến trẻ thở khò khè thậm chí rít lên,6.38498
FPTOpenSpeechData_Set001_V0.1_013889.mp3,tài khoản tự doanh có ký hiệu riêng,4.39298
FPTOpenSpeechData_Set001_V0.1_006663.mp3,với những người bị viêm xoang dị ứng sẽ bị viêm triền miên,4.20098
FPTOpenSpeechData_Set002_V0.1_005762.mp3,"Đợi chảo dầu nóng già , cho từng viên rau củ vào rán vàng .",4.536
FPTOpenSpeechData_Set001_V0.1_010851.mp3,nhưng đấy là cơ chế nào,3.81698
FPTOpenSpeechData_Set002_V0.1_004556.mp3,tôi có thể thử mang những chiếc giày này,4.296
FPTOpenSpeechData_Set002_V0.1_010468.mp3,"Cháu thích những vị cốm , đậu xanh của kem Tràng Tiền .",3.6
FPTOpenSpeechData_Set002_V0.1_007998.mp3,Một cuộc tranh cãi đã dấy lên trong cộng đồng mạng về tính chân thực của clip này.,4.56
FPTOpenSpeechData_Set002_V0.1_004203.mp3,"Nếu có vướng mắc , hãy tìm cách trao đổi trực tiếp .",4.656
FPTOpenSpeechData_Set002_V0.1_002255.mp3,"Nếu các bạn còn nhớ, trong trường hợp Preview của Sunset Glow trước đây.",4.296
